:START_ID,:END_ID,:relation,:TYPE
23022,10029,cooperation,cooperation
23010,10029,cooperation,cooperation
21488,10029,cooperation,cooperation
24395,10029,cooperation,cooperation
20287,10029,cooperation,cooperation
23137,10029,cooperation,cooperation
24493,10029,cooperation,cooperation
23454,10029,cooperation,cooperation
22063,10029,cooperation,cooperation
22391,10029,cooperation,cooperation
21007,10029,cooperation,cooperation
22415,10029,cooperation,cooperation
21250,10029,cooperation,cooperation
23971,10029,cooperation,cooperation
22961,10029,cooperation,cooperation
22522,10029,cooperation,cooperation
24451,10029,cooperation,cooperation
23616,10029,cooperation,cooperation
22206,10029,cooperation,cooperation
23346,10029,cooperation,cooperation
23947,10168,cooperation,cooperation
20237,10168,cooperation,cooperation
23945,10168,cooperation,cooperation
22726,10168,cooperation,cooperation
21382,10168,cooperation,cooperation
22668,10168,cooperation,cooperation
22620,10168,cooperation,cooperation
21265,10168,cooperation,cooperation
20586,10168,cooperation,cooperation
24192,10168,cooperation,cooperation
22179,10168,cooperation,cooperation
21050,10168,cooperation,cooperation
23477,10168,cooperation,cooperation
22638,10168,cooperation,cooperation
24284,10168,cooperation,cooperation
23539,10168,cooperation,cooperation
21651,10168,cooperation,cooperation
21493,10168,cooperation,cooperation
23551,10168,cooperation,cooperation
22350,10168,cooperation,cooperation
24997,10168,cooperation,cooperation
22387,10168,cooperation,cooperation
20078,10168,cooperation,cooperation
24709,10168,cooperation,cooperation
21487,10168,cooperation,cooperation
22671,10168,cooperation,cooperation
22805,10168,cooperation,cooperation
24071,10168,cooperation,cooperation
21472,10168,cooperation,cooperation
24954,10168,cooperation,cooperation
22071,10168,cooperation,cooperation
23790,10168,cooperation,cooperation
24653,10178,cooperation,cooperation
24844,10178,cooperation,cooperation
21754,10178,cooperation,cooperation
20205,10178,cooperation,cooperation
23205,10178,cooperation,cooperation
22005,10178,cooperation,cooperation
24188,10178,cooperation,cooperation
24654,10178,cooperation,cooperation
21010,10178,cooperation,cooperation
20207,10178,cooperation,cooperation
21304,10178,cooperation,cooperation
23472,10178,cooperation,cooperation
20463,10178,cooperation,cooperation
20857,10178,cooperation,cooperation
24358,10178,cooperation,cooperation
24972,10178,cooperation,cooperation
22976,10178,cooperation,cooperation
23827,10178,cooperation,cooperation
25096,10178,cooperation,cooperation
22412,10178,cooperation,cooperation
22470,10178,cooperation,cooperation
23163,10178,cooperation,cooperation
22675,10178,cooperation,cooperation
22265,10178,cooperation,cooperation
22598,10178,cooperation,cooperation
21895,10178,cooperation,cooperation
20232,10178,cooperation,cooperation
22500,10178,cooperation,cooperation
20687,10178,cooperation,cooperation
20548,10023,cooperation,cooperation
23456,10023,cooperation,cooperation
20149,10023,cooperation,cooperation
24662,10023,cooperation,cooperation
22789,10023,cooperation,cooperation
21842,10023,cooperation,cooperation
22573,10023,cooperation,cooperation
23107,10023,cooperation,cooperation
22288,10023,cooperation,cooperation
22318,10023,cooperation,cooperation
24857,10023,cooperation,cooperation
23692,10023,cooperation,cooperation
24061,10023,cooperation,cooperation
22748,10023,cooperation,cooperation
24995,10023,cooperation,cooperation
23470,10023,cooperation,cooperation
23404,10023,cooperation,cooperation
23122,10023,cooperation,cooperation
23822,10023,cooperation,cooperation
24961,10023,cooperation,cooperation
24789,10023,cooperation,cooperation
24036,10023,cooperation,cooperation
24160,10023,cooperation,cooperation
20959,10023,cooperation,cooperation
22615,10023,cooperation,cooperation
24869,10023,cooperation,cooperation
23791,10000,cooperation,cooperation
21175,10000,cooperation,cooperation
24162,10000,cooperation,cooperation
23611,10000,cooperation,cooperation
25049,10000,cooperation,cooperation
24686,10000,cooperation,cooperation
20070,10000,cooperation,cooperation
20479,10000,cooperation,cooperation
24274,10000,cooperation,cooperation
22254,10000,cooperation,cooperation
24897,10000,cooperation,cooperation
21321,10000,cooperation,cooperation
20422,10000,cooperation,cooperation
21565,10000,cooperation,cooperation
21055,10000,cooperation,cooperation
25005,10000,cooperation,cooperation
20458,10000,cooperation,cooperation
22373,10000,cooperation,cooperation
23130,10000,cooperation,cooperation
24937,10000,cooperation,cooperation
22718,10000,cooperation,cooperation
21270,10000,cooperation,cooperation
24645,10000,cooperation,cooperation
23801,10000,cooperation,cooperation
24688,10000,cooperation,cooperation
22453,10000,cooperation,cooperation
23186,10000,cooperation,cooperation
24115,10000,cooperation,cooperation
21776,10000,cooperation,cooperation
23139,10000,cooperation,cooperation
24980,10000,cooperation,cooperation
24515,10000,cooperation,cooperation
22398,10000,cooperation,cooperation
23763,10000,cooperation,cooperation
24059,10000,cooperation,cooperation
23680,10000,cooperation,cooperation
20141,10000,cooperation,cooperation
24966,10000,cooperation,cooperation
23837,10000,cooperation,cooperation
23523,10000,cooperation,cooperation
24893,10000,cooperation,cooperation
24621,10000,cooperation,cooperation
21551,10000,cooperation,cooperation
23909,10000,cooperation,cooperation
22737,10000,cooperation,cooperation
23713,10000,cooperation,cooperation
24884,10000,cooperation,cooperation
22523,10000,cooperation,cooperation
20700,10000,cooperation,cooperation
22812,10000,cooperation,cooperation
22193,10000,cooperation,cooperation
23618,10000,cooperation,cooperation
21424,10000,cooperation,cooperation
23227,10000,cooperation,cooperation
24300,10000,cooperation,cooperation
23142,10000,cooperation,cooperation
21064,10000,cooperation,cooperation
22293,10000,cooperation,cooperation
20764,10000,cooperation,cooperation
25024,10000,cooperation,cooperation
23588,10000,cooperation,cooperation
23039,10000,cooperation,cooperation
23284,10000,cooperation,cooperation
22557,10127,cooperation,cooperation
22557,10013,cooperation,cooperation
20977,10127,cooperation,cooperation
20977,10013,cooperation,cooperation
20750,10127,cooperation,cooperation
20750,10013,cooperation,cooperation
20801,10127,cooperation,cooperation
20801,10013,cooperation,cooperation
22636,10127,cooperation,cooperation
22636,10013,cooperation,cooperation
22016,10127,cooperation,cooperation
22016,10013,cooperation,cooperation
22306,10127,cooperation,cooperation
22306,10013,cooperation,cooperation
23992,10127,cooperation,cooperation
23992,10013,cooperation,cooperation
25017,10127,cooperation,cooperation
25017,10013,cooperation,cooperation
23626,10127,cooperation,cooperation
23626,10013,cooperation,cooperation
21338,10127,cooperation,cooperation
21338,10013,cooperation,cooperation
23112,10127,cooperation,cooperation
23112,10013,cooperation,cooperation
22531,10127,cooperation,cooperation
22531,10013,cooperation,cooperation
21725,10127,cooperation,cooperation
21725,10013,cooperation,cooperation
21664,10127,cooperation,cooperation
21664,10013,cooperation,cooperation
23087,10127,cooperation,cooperation
23087,10013,cooperation,cooperation
21679,10019,cooperation,cooperation
20491,10019,cooperation,cooperation
21819,10019,cooperation,cooperation
22436,10019,cooperation,cooperation
22588,10019,cooperation,cooperation
24566,10019,cooperation,cooperation
24650,10019,cooperation,cooperation
21238,10019,cooperation,cooperation
21337,10019,cooperation,cooperation
23793,10019,cooperation,cooperation
25009,10019,cooperation,cooperation
20671,10019,cooperation,cooperation
21712,10019,cooperation,cooperation
24038,10019,cooperation,cooperation
23730,10019,cooperation,cooperation
20400,10019,cooperation,cooperation
20411,10019,cooperation,cooperation
20806,10019,cooperation,cooperation
25054,10019,cooperation,cooperation
24565,10019,cooperation,cooperation
21254,10019,cooperation,cooperation
24543,10019,cooperation,cooperation
21586,10019,cooperation,cooperation
20228,10019,cooperation,cooperation
20562,10019,cooperation,cooperation
21295,10019,cooperation,cooperation
22357,10019,cooperation,cooperation
20832,10019,cooperation,cooperation
23055,10019,cooperation,cooperation
24231,10019,cooperation,cooperation
21340,10019,cooperation,cooperation
21563,10019,cooperation,cooperation
21192,10019,cooperation,cooperation
22720,10019,cooperation,cooperation
24790,10019,cooperation,cooperation
24729,10019,cooperation,cooperation
21082,10019,cooperation,cooperation
22549,10019,cooperation,cooperation
22697,10019,cooperation,cooperation
22774,10019,cooperation,cooperation
22258,10019,cooperation,cooperation
21173,10019,cooperation,cooperation
20526,10019,cooperation,cooperation
23965,10019,cooperation,cooperation
20581,10019,cooperation,cooperation
22716,10019,cooperation,cooperation
21305,10019,cooperation,cooperation
20967,10019,cooperation,cooperation
24154,10019,cooperation,cooperation
23483,10019,cooperation,cooperation
22826,10019,cooperation,cooperation
21331,10019,cooperation,cooperation
20240,10019,cooperation,cooperation
20596,10019,cooperation,cooperation
23389,10019,cooperation,cooperation
23987,10019,cooperation,cooperation
22602,10019,cooperation,cooperation
20409,10182,cooperation,cooperation
20409,10124,cooperation,cooperation
24506,10182,cooperation,cooperation
24506,10124,cooperation,cooperation
24786,10182,cooperation,cooperation
24786,10124,cooperation,cooperation
23504,10182,cooperation,cooperation
23504,10124,cooperation,cooperation
24598,10182,cooperation,cooperation
24598,10124,cooperation,cooperation
20192,10182,cooperation,cooperation
20192,10124,cooperation,cooperation
20788,10182,cooperation,cooperation
20788,10124,cooperation,cooperation
24683,10182,cooperation,cooperation
24683,10124,cooperation,cooperation
20624,10070,cooperation,cooperation
21554,10070,cooperation,cooperation
20901,10070,cooperation,cooperation
21501,10070,cooperation,cooperation
20271,10070,cooperation,cooperation
21661,10070,cooperation,cooperation
24780,10070,cooperation,cooperation
20173,10070,cooperation,cooperation
24593,10070,cooperation,cooperation
23406,10070,cooperation,cooperation
20223,10070,cooperation,cooperation
24356,10070,cooperation,cooperation
23708,10070,cooperation,cooperation
23267,10070,cooperation,cooperation
23833,10070,cooperation,cooperation
22164,10070,cooperation,cooperation
22784,10070,cooperation,cooperation
23418,10070,cooperation,cooperation
24861,10070,cooperation,cooperation
21113,10070,cooperation,cooperation
23729,10070,cooperation,cooperation
22493,10070,cooperation,cooperation
23927,10070,cooperation,cooperation
20473,10061,cooperation,cooperation
21289,10061,cooperation,cooperation
20909,10061,cooperation,cooperation
22348,10061,cooperation,cooperation
23841,10061,cooperation,cooperation
24088,10061,cooperation,cooperation
21145,10061,cooperation,cooperation
24147,10061,cooperation,cooperation
20600,10061,cooperation,cooperation
20718,10061,cooperation,cooperation
21571,10061,cooperation,cooperation
24350,10061,cooperation,cooperation
24183,10061,cooperation,cooperation
24417,10061,cooperation,cooperation
21101,10061,cooperation,cooperation
24661,10061,cooperation,cooperation
22848,10061,cooperation,cooperation
23857,10061,cooperation,cooperation
23702,10061,cooperation,cooperation
23829,10061,cooperation,cooperation
22973,10061,cooperation,cooperation
24391,10061,cooperation,cooperation
22925,10061,cooperation,cooperation
21130,10061,cooperation,cooperation
20377,10061,cooperation,cooperation
24276,10061,cooperation,cooperation
22081,10061,cooperation,cooperation
21679,10019,cooperation,cooperation
20491,10019,cooperation,cooperation
24566,10019,cooperation,cooperation
22436,10019,cooperation,cooperation
22588,10019,cooperation,cooperation
21819,10019,cooperation,cooperation
21238,10019,cooperation,cooperation
20806,10019,cooperation,cooperation
23740,10019,cooperation,cooperation
20966,10019,cooperation,cooperation
24851,10019,cooperation,cooperation
23508,10019,cooperation,cooperation
24650,10019,cooperation,cooperation
24819,10019,cooperation,cooperation
22066,10019,cooperation,cooperation
21563,10019,cooperation,cooperation
24543,10019,cooperation,cooperation
21504,10019,cooperation,cooperation
23987,10019,cooperation,cooperation
25009,10019,cooperation,cooperation
23970,10019,cooperation,cooperation
24607,10019,cooperation,cooperation
21540,10019,cooperation,cooperation
21586,10019,cooperation,cooperation
20611,10019,cooperation,cooperation
21295,10019,cooperation,cooperation
24670,10019,cooperation,cooperation
21231,10019,cooperation,cooperation
23793,10019,cooperation,cooperation
21164,10019,cooperation,cooperation
21712,10019,cooperation,cooperation
21340,10019,cooperation,cooperation
24439,10019,cooperation,cooperation
21117,10019,cooperation,cooperation
24567,10019,cooperation,cooperation
23861,10019,cooperation,cooperation
22720,10019,cooperation,cooperation
24790,10019,cooperation,cooperation
24729,10019,cooperation,cooperation
21337,10019,cooperation,cooperation
20431,10019,cooperation,cooperation
20828,10019,cooperation,cooperation
21480,10019,cooperation,cooperation
21173,10019,cooperation,cooperation
20526,10019,cooperation,cooperation
23965,10019,cooperation,cooperation
21980,10019,cooperation,cooperation
24154,10019,cooperation,cooperation
23483,10019,cooperation,cooperation
24497,10019,cooperation,cooperation
21331,10019,cooperation,cooperation
20240,10019,cooperation,cooperation
23330,10151,cooperation,cooperation
21011,10151,cooperation,cooperation
22399,10151,cooperation,cooperation
24993,10151,cooperation,cooperation
23543,10151,cooperation,cooperation
22238,10151,cooperation,cooperation
23133,10151,cooperation,cooperation
24595,10151,cooperation,cooperation
22937,10151,cooperation,cooperation
21832,10151,cooperation,cooperation
21281,10151,cooperation,cooperation
21484,10151,cooperation,cooperation
20637,10151,cooperation,cooperation
23781,10151,cooperation,cooperation
21431,10151,cooperation,cooperation
22802,10151,cooperation,cooperation
23056,10151,cooperation,cooperation
20835,10151,cooperation,cooperation
22046,10151,cooperation,cooperation
20782,10059,cooperation,cooperation
21492,10059,cooperation,cooperation
20727,10059,cooperation,cooperation
24198,10059,cooperation,cooperation
21389,10059,cooperation,cooperation
20120,10059,cooperation,cooperation
20135,10059,cooperation,cooperation
21484,10059,cooperation,cooperation
23100,10059,cooperation,cooperation
22313,10059,cooperation,cooperation
24967,10059,cooperation,cooperation
23217,10059,cooperation,cooperation
24611,10059,cooperation,cooperation
23568,10059,cooperation,cooperation
23177,10059,cooperation,cooperation
24331,10059,cooperation,cooperation
24747,10059,cooperation,cooperation
23637,10059,cooperation,cooperation
20048,10059,cooperation,cooperation
21094,10059,cooperation,cooperation
20492,10059,cooperation,cooperation
21775,10059,cooperation,cooperation
22503,10059,cooperation,cooperation
21922,10036,cooperation,cooperation
24055,10036,cooperation,cooperation
22953,10036,cooperation,cooperation
23023,10036,cooperation,cooperation
23057,10036,cooperation,cooperation
24083,10036,cooperation,cooperation
20405,10036,cooperation,cooperation
23607,10036,cooperation,cooperation
20006,10036,cooperation,cooperation
23253,10036,cooperation,cooperation
20325,10036,cooperation,cooperation
20174,10036,cooperation,cooperation
24074,10036,cooperation,cooperation
21025,10036,cooperation,cooperation
21678,10036,cooperation,cooperation
24494,10036,cooperation,cooperation
24970,10036,cooperation,cooperation
24116,10036,cooperation,cooperation
21225,10036,cooperation,cooperation
22562,10036,cooperation,cooperation
21965,10036,cooperation,cooperation
25122,10036,cooperation,cooperation
20069,10036,cooperation,cooperation
22143,10036,cooperation,cooperation
23506,10036,cooperation,cooperation
21377,10036,cooperation,cooperation
22612,10036,cooperation,cooperation
21809,10036,cooperation,cooperation
20456,10036,cooperation,cooperation
22134,10036,cooperation,cooperation
22105,10036,cooperation,cooperation
20452,10036,cooperation,cooperation
22582,10036,cooperation,cooperation
22447,10036,cooperation,cooperation
20451,10036,cooperation,cooperation
22885,10036,cooperation,cooperation
23800,10036,cooperation,cooperation
22006,10036,cooperation,cooperation
24138,10036,cooperation,cooperation
24042,10036,cooperation,cooperation
22442,10036,cooperation,cooperation
21744,10036,cooperation,cooperation
24033,10036,cooperation,cooperation
23609,10036,cooperation,cooperation
21425,10036,cooperation,cooperation
24425,10036,cooperation,cooperation
24512,10036,cooperation,cooperation
25073,10036,cooperation,cooperation
24277,10139,cooperation,cooperation
23423,10139,cooperation,cooperation
20951,10139,cooperation,cooperation
23166,10139,cooperation,cooperation
21892,10139,cooperation,cooperation
23958,10139,cooperation,cooperation
21077,10139,cooperation,cooperation
24849,10139,cooperation,cooperation
24604,10139,cooperation,cooperation
24479,10139,cooperation,cooperation
22262,10139,cooperation,cooperation
22714,10139,cooperation,cooperation
23882,10139,cooperation,cooperation
22755,10139,cooperation,cooperation
21857,10139,cooperation,cooperation
24413,10139,cooperation,cooperation
24529,10139,cooperation,cooperation
23004,10139,cooperation,cooperation
20312,10139,cooperation,cooperation
22672,10139,cooperation,cooperation
21964,10110,cooperation,cooperation
21964,10016,cooperation,cooperation
21354,10110,cooperation,cooperation
21354,10016,cooperation,cooperation
23862,10110,cooperation,cooperation
23862,10016,cooperation,cooperation
21712,10110,cooperation,cooperation
21712,10016,cooperation,cooperation
23140,10110,cooperation,cooperation
23140,10016,cooperation,cooperation
21198,10110,cooperation,cooperation
21198,10016,cooperation,cooperation
23667,10110,cooperation,cooperation
23667,10016,cooperation,cooperation
21209,10110,cooperation,cooperation
21209,10016,cooperation,cooperation
24191,10110,cooperation,cooperation
24191,10016,cooperation,cooperation
22326,10110,cooperation,cooperation
22326,10016,cooperation,cooperation
25117,10110,cooperation,cooperation
25117,10016,cooperation,cooperation
24028,10110,cooperation,cooperation
24028,10016,cooperation,cooperation
20418,10110,cooperation,cooperation
20418,10016,cooperation,cooperation
23045,10110,cooperation,cooperation
23045,10016,cooperation,cooperation
23668,10110,cooperation,cooperation
23668,10016,cooperation,cooperation
23102,10110,cooperation,cooperation
23102,10016,cooperation,cooperation
21161,10110,cooperation,cooperation
21161,10016,cooperation,cooperation
23797,10110,cooperation,cooperation
23797,10016,cooperation,cooperation
20531,10110,cooperation,cooperation
20531,10016,cooperation,cooperation
22973,10110,cooperation,cooperation
22973,10016,cooperation,cooperation
22101,10110,cooperation,cooperation
22101,10016,cooperation,cooperation
23154,10110,cooperation,cooperation
23154,10016,cooperation,cooperation
20240,10110,cooperation,cooperation
20240,10016,cooperation,cooperation
23389,10110,cooperation,cooperation
23389,10016,cooperation,cooperation
20555,10003,cooperation,cooperation
23308,10003,cooperation,cooperation
21259,10003,cooperation,cooperation
22034,10003,cooperation,cooperation
22464,10003,cooperation,cooperation
22041,10003,cooperation,cooperation
24038,10003,cooperation,cooperation
20290,10003,cooperation,cooperation
23422,10003,cooperation,cooperation
20211,10003,cooperation,cooperation
22302,10003,cooperation,cooperation
23723,10003,cooperation,cooperation
22840,10003,cooperation,cooperation
22991,10003,cooperation,cooperation
23851,10003,cooperation,cooperation
24578,10003,cooperation,cooperation
23584,10003,cooperation,cooperation
24495,10003,cooperation,cooperation
23644,10003,cooperation,cooperation
24018,10003,cooperation,cooperation
23614,10003,cooperation,cooperation
23524,10003,cooperation,cooperation
23981,10003,cooperation,cooperation
22883,10003,cooperation,cooperation
23632,10003,cooperation,cooperation
24681,10003,cooperation,cooperation
24848,10003,cooperation,cooperation
21834,10003,cooperation,cooperation
21212,10003,cooperation,cooperation
24650,10178,cooperation,cooperation
24844,10178,cooperation,cooperation
24499,10178,cooperation,cooperation
23531,10178,cooperation,cooperation
21243,10178,cooperation,cooperation
20782,10178,cooperation,cooperation
23803,10178,cooperation,cooperation
23931,10178,cooperation,cooperation
21005,10178,cooperation,cooperation
24838,10178,cooperation,cooperation
24466,10178,cooperation,cooperation
20858,10178,cooperation,cooperation
20952,10178,cooperation,cooperation
24872,10178,cooperation,cooperation
24722,10178,cooperation,cooperation
20747,10178,cooperation,cooperation
20074,10178,cooperation,cooperation
23912,10178,cooperation,cooperation
23248,10178,cooperation,cooperation
20683,10178,cooperation,cooperation
23762,10178,cooperation,cooperation
22067,10178,cooperation,cooperation
21552,10178,cooperation,cooperation
24909,10178,cooperation,cooperation
21970,10178,cooperation,cooperation
23665,10178,cooperation,cooperation
23803,10178,cooperation,cooperation
24634,10178,cooperation,cooperation
22458,10178,cooperation,cooperation
22604,10178,cooperation,cooperation
23972,10178,cooperation,cooperation
24588,10178,cooperation,cooperation
22372,10064,cooperation,cooperation
21168,10064,cooperation,cooperation
20583,10064,cooperation,cooperation
22130,10064,cooperation,cooperation
20073,10064,cooperation,cooperation
22928,10064,cooperation,cooperation
22198,10064,cooperation,cooperation
24820,10064,cooperation,cooperation
24639,10064,cooperation,cooperation
24463,10064,cooperation,cooperation
24828,10064,cooperation,cooperation
22499,10064,cooperation,cooperation
23825,10064,cooperation,cooperation
20083,10064,cooperation,cooperation
22153,10064,cooperation,cooperation
23246,10064,cooperation,cooperation
23013,10064,cooperation,cooperation
24340,10064,cooperation,cooperation
22413,10064,cooperation,cooperation
22342,10064,cooperation,cooperation
24201,10064,cooperation,cooperation
24602,10064,cooperation,cooperation
22008,10064,cooperation,cooperation
23598,10064,cooperation,cooperation
21330,10064,cooperation,cooperation
23566,10064,cooperation,cooperation
22657,10064,cooperation,cooperation
20784,10064,cooperation,cooperation
23247,10064,cooperation,cooperation
20516,10064,cooperation,cooperation
22372,10064,cooperation,cooperation
21168,10064,cooperation,cooperation
20583,10064,cooperation,cooperation
22130,10064,cooperation,cooperation
20073,10064,cooperation,cooperation
22928,10064,cooperation,cooperation
22198,10064,cooperation,cooperation
24820,10064,cooperation,cooperation
24639,10064,cooperation,cooperation
24463,10064,cooperation,cooperation
24828,10064,cooperation,cooperation
22499,10064,cooperation,cooperation
23825,10064,cooperation,cooperation
20083,10064,cooperation,cooperation
22153,10064,cooperation,cooperation
23246,10064,cooperation,cooperation
23013,10064,cooperation,cooperation
24340,10064,cooperation,cooperation
22413,10064,cooperation,cooperation
22342,10064,cooperation,cooperation
24201,10064,cooperation,cooperation
24602,10064,cooperation,cooperation
22008,10064,cooperation,cooperation
23598,10064,cooperation,cooperation
21330,10064,cooperation,cooperation
23566,10064,cooperation,cooperation
22657,10064,cooperation,cooperation
20784,10064,cooperation,cooperation
23247,10064,cooperation,cooperation
20516,10064,cooperation,cooperation
23433,10135,cooperation,cooperation
23294,10135,cooperation,cooperation
24766,10135,cooperation,cooperation
22524,10135,cooperation,cooperation
23742,10135,cooperation,cooperation
24517,10135,cooperation,cooperation
24453,10135,cooperation,cooperation
24738,10135,cooperation,cooperation
21960,10135,cooperation,cooperation
20572,10135,cooperation,cooperation
22090,10135,cooperation,cooperation
23343,10135,cooperation,cooperation
23328,10135,cooperation,cooperation
23293,10135,cooperation,cooperation
22381,10135,cooperation,cooperation
20936,10135,cooperation,cooperation
20172,10135,cooperation,cooperation
22036,10135,cooperation,cooperation
20522,10063,cooperation,cooperation
22869,10063,cooperation,cooperation
21114,10063,cooperation,cooperation
20158,10063,cooperation,cooperation
20549,10063,cooperation,cooperation
20992,10063,cooperation,cooperation
23117,10063,cooperation,cooperation
24433,10063,cooperation,cooperation
20206,10063,cooperation,cooperation
23736,10063,cooperation,cooperation
22588,10109,cooperation,cooperation
24872,10109,cooperation,cooperation
20399,10109,cooperation,cooperation
23709,10109,cooperation,cooperation
23295,10109,cooperation,cooperation
24084,10109,cooperation,cooperation
20151,10109,cooperation,cooperation
23443,10109,cooperation,cooperation
25018,10109,cooperation,cooperation
20062,10109,cooperation,cooperation
24090,10109,cooperation,cooperation
20773,10109,cooperation,cooperation
21977,10109,cooperation,cooperation
23657,10109,cooperation,cooperation
22780,10109,cooperation,cooperation
20056,10109,cooperation,cooperation
22525,10109,cooperation,cooperation
21444,10109,cooperation,cooperation
20178,10109,cooperation,cooperation
24550,10109,cooperation,cooperation
20830,10109,cooperation,cooperation
21849,10109,cooperation,cooperation
22691,10109,cooperation,cooperation
23860,10109,cooperation,cooperation
22860,10109,cooperation,cooperation
23401,10109,cooperation,cooperation
23020,10109,cooperation,cooperation
21024,10109,cooperation,cooperation
21410,10109,cooperation,cooperation
23252,10109,cooperation,cooperation
21559,10109,cooperation,cooperation
22775,10109,cooperation,cooperation
22998,10109,cooperation,cooperation
21140,10109,cooperation,cooperation
24672,10109,cooperation,cooperation
23951,10109,cooperation,cooperation
21163,10109,cooperation,cooperation
20434,10109,cooperation,cooperation
25028,10109,cooperation,cooperation
24705,10109,cooperation,cooperation
22768,10109,cooperation,cooperation
20095,10109,cooperation,cooperation
23269,10157,cooperation,cooperation
23772,10157,cooperation,cooperation
20401,10157,cooperation,cooperation
21123,10157,cooperation,cooperation
22595,10157,cooperation,cooperation
23214,10157,cooperation,cooperation
20824,10157,cooperation,cooperation
21261,10157,cooperation,cooperation
21289,10061,cooperation,cooperation
24730,10061,cooperation,cooperation
24807,10061,cooperation,cooperation
24325,10061,cooperation,cooperation
24083,10061,cooperation,cooperation
23026,10061,cooperation,cooperation
20336,10061,cooperation,cooperation
22639,10061,cooperation,cooperation
24840,10061,cooperation,cooperation
24715,10061,cooperation,cooperation
21112,10061,cooperation,cooperation
20756,10061,cooperation,cooperation
20716,10061,cooperation,cooperation
20565,10061,cooperation,cooperation
24208,10061,cooperation,cooperation
23596,10061,cooperation,cooperation
21537,10061,cooperation,cooperation
22971,10061,cooperation,cooperation
22897,10061,cooperation,cooperation
21335,10061,cooperation,cooperation
22652,10061,cooperation,cooperation
20244,10061,cooperation,cooperation
24921,10061,cooperation,cooperation
21000,10061,cooperation,cooperation
23976,10061,cooperation,cooperation
21471,10061,cooperation,cooperation
21379,10061,cooperation,cooperation
20079,10061,cooperation,cooperation
20882,10061,cooperation,cooperation
23889,10061,cooperation,cooperation
23187,10061,cooperation,cooperation
22747,10061,cooperation,cooperation
20427,10061,cooperation,cooperation
20612,10061,cooperation,cooperation
23474,10061,cooperation,cooperation
24323,10061,cooperation,cooperation
23815,10061,cooperation,cooperation
24481,10061,cooperation,cooperation
25053,10061,cooperation,cooperation
20084,10061,cooperation,cooperation
23832,10061,cooperation,cooperation
22740,10061,cooperation,cooperation
22873,10061,cooperation,cooperation
24659,10061,cooperation,cooperation
24560,10061,cooperation,cooperation
23739,10061,cooperation,cooperation
22145,10061,cooperation,cooperation
23636,10061,cooperation,cooperation
24882,10061,cooperation,cooperation
22987,10061,cooperation,cooperation
22077,10061,cooperation,cooperation
20814,10108,cooperation,cooperation
21325,10108,cooperation,cooperation
22229,10108,cooperation,cooperation
20495,10108,cooperation,cooperation
21797,10108,cooperation,cooperation
20304,10108,cooperation,cooperation
21646,10108,cooperation,cooperation
24994,10020,cooperation,cooperation
21663,10020,cooperation,cooperation
23160,10020,cooperation,cooperation
23653,10020,cooperation,cooperation
20267,10020,cooperation,cooperation
20295,10020,cooperation,cooperation
25121,10020,cooperation,cooperation
24962,10020,cooperation,cooperation
24270,10020,cooperation,cooperation
21983,10020,cooperation,cooperation
22248,10020,cooperation,cooperation
25062,10020,cooperation,cooperation
23131,10020,cooperation,cooperation
24542,10020,cooperation,cooperation
20998,10020,cooperation,cooperation
22758,10020,cooperation,cooperation
23655,10020,cooperation,cooperation
21602,10020,cooperation,cooperation
23113,10020,cooperation,cooperation
24075,10020,cooperation,cooperation
25036,10020,cooperation,cooperation
21042,10020,cooperation,cooperation
22973,10020,cooperation,cooperation
23835,10057,cooperation,cooperation
20669,10057,cooperation,cooperation
21348,10057,cooperation,cooperation
23675,10057,cooperation,cooperation
22159,10057,cooperation,cooperation
21108,10057,cooperation,cooperation
21403,10057,cooperation,cooperation
24238,10057,cooperation,cooperation
22080,10057,cooperation,cooperation
22419,10057,cooperation,cooperation
21715,10057,cooperation,cooperation
24829,10057,cooperation,cooperation
24490,10057,cooperation,cooperation
24397,10057,cooperation,cooperation
21436,10057,cooperation,cooperation
22286,10057,cooperation,cooperation
21481,10057,cooperation,cooperation
22911,10057,cooperation,cooperation
20833,10057,cooperation,cooperation
21688,10057,cooperation,cooperation
20414,10057,cooperation,cooperation
23262,10057,cooperation,cooperation
25016,10057,cooperation,cooperation
23914,10031,cooperation,cooperation
21628,10031,cooperation,cooperation
20563,10031,cooperation,cooperation
20789,10031,cooperation,cooperation
24100,10031,cooperation,cooperation
23063,10031,cooperation,cooperation
21685,10031,cooperation,cooperation
22015,10031,cooperation,cooperation
22129,10031,cooperation,cooperation
24692,10031,cooperation,cooperation
23368,10031,cooperation,cooperation
22280,10031,cooperation,cooperation
20055,10031,cooperation,cooperation
24066,10031,cooperation,cooperation
24701,10031,cooperation,cooperation
23027,10031,cooperation,cooperation
25046,10031,cooperation,cooperation
22180,10031,cooperation,cooperation
21398,10031,cooperation,cooperation
23804,10031,cooperation,cooperation
21176,10071,cooperation,cooperation
23023,10071,cooperation,cooperation
23093,10071,cooperation,cooperation
23649,10071,cooperation,cooperation
22797,10071,cooperation,cooperation
20653,10071,cooperation,cooperation
22734,10071,cooperation,cooperation
23711,10071,cooperation,cooperation
22842,10071,cooperation,cooperation
23312,10071,cooperation,cooperation
23631,10071,cooperation,cooperation
20598,10071,cooperation,cooperation
22555,10071,cooperation,cooperation
22808,10071,cooperation,cooperation
24983,10071,cooperation,cooperation
